ID,Title,Rating,Video-Source,Text,Ground-truth ,Emotion,Aspect,Domain
RF5FYQYH81LJ5,"1.0 out of 5 stars
Worst product
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/4b18af87-beaa-4b67-9b6a-e8a5422aa30f/default.vertical.jobtemplate.hls.m3u8,Water is leaking,The user wants to convey about the complaint of leakage. The user show bottle get hole at bottom of bottle and leaked a water.,blame,"Quality, Usability",Household Item
R16EE6XO86KZYK,"1.0 out of 5 stars
Water leakage just after few days of buying
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/f852d321-35dc-4336-ba42-39c41dc597a0/default.vertical.jobtemplate.hls.m3u8,Received defective item. Water is leaking just in few days.,The user wants to convey about the complaint of defective product. The user show water bottle in which water leakeage from lid and side.,disappointment,"Quality, Usability",Household Item
R15K8J6YOPAYY7,"1.0 out of 5 stars
Poorly made
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/75274550-3d6c-4fc9-94e2-1ab531956d4a/default.vertical.jobtemplate.hls.m3u8,Attractive appearance but very poorly made. Not even a month since purchase and hardly used for  15 days and suddenly the come has come a paper. Useless now and total waste.,"The user wants to convey about the complaint of quality bottle. The user show bottle  has an attractive appearance but is poorly made. I've hardly used it for 15 days, and now it’s already falling apart. It’s useless and a total waste of money. I'm very frustrated!",dissatisfaction ,"Quality, Usability",Household Item
R33M0MZZGU58M5,"1.0 out of 5 stars
Worst Product. Don't buy
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/d10bd497-bdf6-4bc2-84c9-5adbad42de4a/default.vertical.jobtemplate.hls.m3u8,Build quality is very poor. Started leaking after a few usage. It's colour started peeling off. Worst product I ever bought on Amazon. Return window over else must have returned it. Amazon team to take cognisant of this.,"The user wants to convey about the complaint of build quality bottle.The used hold and show The build quality of the bottle is very poor. It started leaking after a few uses, and the color is peeling off. This is the worst product I’ve ever bought on Amazon. The return window is closed, or I would have returned it. Amazon needs to take notice of this! I'm very frustrated!",dissatisfaction ,"Quality, Usability",Household Item
R185RWFOTPJN0A,"1.0 out of 5 stars
Hole in the bottle
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/91115274-71a7-4d78-b9f6-309918efc64b/default.vertical.jobtemplate.hls.m3u8,Such a reputed name..and such a bad product,The user wants to convey about the complaint of defective bottle. The user hold the bottle and show hole inside the bottle at the bottom. user were very dissappointed.,dissatisfaction ,"Damaged Quality, Usability",Household Item
R330Y3CC4264EC,"1.0 out of 5 stars
Defective
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/e2ebf1a0-0adc-4925-a1b2-8992a9bb3ece/default.vertical.jobtemplate.hls.m3u8,Leackge,The user wants to convey about the complaint of defective product. The user show hole at bottom of bottle where leakage occur.,disappointment,"Quality, Usability",Household Item
R21TJXYRPHEB6A,"1.0 out of 5 stars
I got broken bottle
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/0726150c-c4a3-4001-88ee-049fb979d9bb/default.vertical.jobtemplate.hls.m3u8,i have received a broken bottle i haven't used it for so long so i found out today,The user wants to convey about the complaint of broken bottle. The user show bottle he/she get broken at bottom. ,blame,"Damaged Quality, Usability",Household Item
R29QS4VML4WEPW,"1.0 out of 5 stars
Paint peels
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/c8bd8b17-4a93-4e3b-95c6-388c70b74843/default.vertical.jobtemplate.hls.m3u8,Sturdy and safe. But the peeling paint is not acceptable.,The user wants to convey about the complaint of paint on bottle. The user show how paints peeling with in day.,blame,"Quality, Usability",Household Item
R38NVPOPTVG1Q5,"1.0 out of 5 stars
Very bad quality.Broke with in 10 days. Will not buy it again
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1a0207ec-aeb7-40b3-b7d0-7d3d024f007f/default.vertical.jobtemplate.hls.m3u8,Leakage at the bottom of bottle with in 10 days,The user wants to convey about the complaint of leakage. The user show bottle get hole at bottom of bottle and leaked a water within 10 days of used. User don't advice to puchased it.,blame,"Quality, Usability",Household Item
RQO7O00MTJVHW,"1.0 out of 5 stars
worst product , dont buy
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/c8d56090-b2b3-42f3-b509-258e09b23b67/default.vertical.jobtemplate.hls.m3u8,it is heavy and you can feel cold or or hot water from outside,The user wants to convey about the complaint of quality of bottle. bottle is not maintain their heat show outer part of bottle.,dissatisfaction ,"Quality, Usability",Household Item
R1LYBEY1MCK3R3,"1.0 out of 5 stars
नकली बोतल भेजा है कंपनी का लोगों नहीं है, ढक्कन भी फेल हो गया है
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/c9987269-b155-4585-8954-e0e96cf06e83/default.vertical.jobtemplate.hls.m3u8,"

Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:17Loaded: 17.66%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:17 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.


No
",The user wants to convey about the complaint of defective product. User are not satisfy with product.,blame,"Damaged Quality, Usability",Household Item
R3CEN5UJ7W5027,"1.0 out of 5 stars
Isme koi viseshta nahi he
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/73687f6b-fa4b-4751-b839-c76651b4b14f/default.jobtemplate.hls.m3u8,"

Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:05Loaded: 60.06%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:05 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedAudio Trackdefault, selectedFullscreenThis is a modal window.

",The user wants to convey about the complaint of qualityof bottle. The user show nothing good thing in bottle.,dissatisfaction ,"Quality, Usability",Household Item
R3P48IAZZBEV6,"1.0 out of 5 stars
Leakage observed from bottom. Material is very thin than before puchased. duplicate quality feeling.
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/042f54dd-ef91-44b0-87a3-ecce00674050/default.vertical.jobtemplate.hls.m3u8,Leakage observed from bottom. Material is very thin than before puchased one 6 months back. Looks like duplicate quality feeling.,"The user wants to convey about the complaint of quality of bottle. The user have observed leakage from the bottom of the bottle. The material feels much thinner than the one I purchased 6 months ago, giving it a duplicate quality vibe. I'm very frustrated and unhappy with this product!",dissatisfaction ,"Quality, Usability",Household Item
R389ZKUAXI5MW6,"2.0 out of 5 stars
Damage product
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/876fc106-7cd1-40a5-9343-f4bbf673ff21/default.vertical.jobtemplate.hls.m3u8,Extra was been taken for delivery but the product came as damage one,The user wants to convey about the complaint of defective bottle. The user hold the bottle and show hole inside the bottle at the bottom. user were very dissappointed.,blame,"Damaged Quality, Usability",Household Item
R195WDME7DG2Q6,"2.0 out of 5 stars
The steel case of the top got removed within 4 days of use
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/fa165165-6972-4385-af5f-f5d3b87126d1/default.jobtemplate.hls.m3u8,"

Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:10Loaded: 30.03%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:10 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.

",The user wants to convey about the complaint of build quality of bottle. The user show how lid become into two parts after 4 dyas of used.,blame,"Quality, Usability",Household Item
R2KFS7V9ZDYZBJ,"1.0 out of 5 stars
Not good
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/db809fea-54cf-49b6-b205-6cf6ab354fbe/default.vertical.jobtemplate.hls.m3u8,Product is not comfort,The user wants to convey about the complaint of shoes. The user wear and show it is not comfortable as per expectation.,blame,"Quality, Comfortness, Usability",Fashion
R2P1QX14BUNM9P,"1.0 out of 5 stars
Making fool festival tomorrow what I do
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/df7e264c-775d-4c6d-bf0e-a84e682deccb/default.vertical.jobtemplate.hls.m3u8,These shoes is to small and selling in the name of 8 no tomorrow is festival what I do,The user wants to convey about the complaint of size of shoes. The uses show shoes and measured it came shorter.,dissatisfaction ,"Size, Comfortness",Fashion
R16ZU2HG2UWEC8,"1.0 out of 5 stars
Defect Products
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/5a143be5-e812-4177-8f7d-51c157ef5bb7/default.vertical.jobtemplate.hls.m3u8,My last finger got injured with very first day uses..Got water bubbles on it..It is very dengerous to use this product..I have removed the tags also I don't know whether i should use this product or not,The user wants to convey about the complaint of defective product.,dissatisfaction ,Damaged Quality,Fashion
RR3YNAQ8XV8XA,"1.0 out of 5 stars
Poor quality
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/ae1fce69-832e-4825-9046-622d4db4c6c4/default.jobtemplate.hls.m3u8,I brought this shoe to play handball. But I couldn't even use for 1 month completely. First the grip vanished and now there is a hole in the bottom side and I can't use it anymore for my game.,"The user wants to convey about the complaint of quality of shoes. The user bought these shoes for handball, but I couldn't even use them for a month. The grip vanished, and now there's a hole in the bottom. I can't use them for my game anymore. I'm very frustrated and unhappy with this purchase!",blame,"Quality, Usability",Fashion
R2HE42UJ0ODN4W,"1.0 out of 5 stars
Worst shoes 👟😞
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/0f60d093-4549-4f91-bf5e-3a439fe13577/default.vertical.jobtemplate.hls.m3u8,"I ordered before but last 3 weeks I start using the shoes but still with in 3 weeks shoes sole is gone bro if  I count in 3 weeks I just use for office purpose Means I walk more then 15 km max in this three weeks but now I need to bye anOthersss one , waist of money 💰 products","The user wants to convey about the complaint of quality o f shoes. The user ordered these shoes 3 weeks ago, and the sole has already worn out. I've only used them for office purposes, walking about 15 km total. Now I need to buy anOthersss pair—what a waste of money! I'm very frustrated!",dissatisfaction ,"Quality, Usability",Fashion
RVWG4JMBQEMIE,"1.0 out of 5 stars
Worst quality,used  only  once and the portion got detach
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/267f816d-5ce6-45b9-908c-b15d7ba6740a/default.jobtemplate.hls.m3u8,"Worst quality , used only once and the portion got detached.",The user wants to convey about the complaint of quality of shoes. The user show one portion of shoe were detached after a single used.,blame,"Quality, Finishing, Usability",Fashion
R57ED4XH4Y8C5,"1.0 out of 5 stars
Poor quality
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/eef67f1b-a0f4-498c-9d35-6e3dfb2aee82/default.jobtemplate.hls.m3u8,Stitching is very poor,The user wants to convey about the complaint of quality  of shoes.The user show one portion of shoe were detached after a single used. striching is very poor Othersss are advice to don't buy.,blame,"Quality, Finishing, Usability",Fashion
R2Z0RUVAQCOFCN,"1.0 out of 5 stars
Asian shoes quality is very poor
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/240fa252-8b3c-4314-bff6-c5e27f22ef3f/default.vertical.jobtemplate.hls.m3u8,"The shoe is not right, the material is very badEven if an eighteen year old boy wears a shoe, he is very subdued, behaves down, datto quality is bad My request is that no one should buy Asian shoes",The user wants to convey about the complaint of quality of asian shoes. The shoes are not good; the material is very poor. Even an eighteen-year-old feels subdued wearing them—definitely low quality. My advice is to avoid buying Asian shoes. I'm really frustrated!,dissatisfaction ,"Quality, Usability",Fashion
R2APNBE9UVGYWI,"1.0 out of 5 stars
Don't buy it
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/493ad922-939b-454b-9001-5b6f6c386597/default.jobtemplate.hls.m3u8,It is very bad it came out damaged in boxReally bad,The user wants to convey about the complaint of damaged product. The user show he get used shoes badly damaged.,dissatisfaction ,"Damaged Quality, Usability",Fashion
RV18P6DNUGM94,"1.0 out of 5 stars
Don't buy
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/3439c5ae-a784-4f12-9229-19e2552291c1/default.jobtemplate.hls.m3u8,"

Video Player is loading.Play VideoPlayMuteCurrent Time /Duration Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time - 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.


After buying this product i can't say that asian i a brand . Cheap quality with manufacturing defect.. lace toungues are smaller that usual. And i bought 2 pairs in anOthersss one, left leg shoes lace toungue is normal size right leg shoes toungue is smaller.
","The user wants to convey about the complaint of quality of shoes. After buying this product, I can't consider Asian a reputable brand. The quality is cheap, and there are manufacturing defects. The lace tongues are smaller than usual. I bought two pairs, and in one, the left shoe's lace tongue is normal size while the right is smaller. I'm very frustrated! user advise Othersss to don't buy.",disappointment,"Manufacturing Quality, Size, Usability",Fashion
R2CQNDWXBRVDPE,"1.0 out of 5 stars
Cheap quality
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/d4cd7c26-b9c0-433c-b3ab-2546fda9a0ae/default.vertical.jobtemplate.hls.m3u8,You can see how your product quality is . Use and throw away quality. Supplier must need to sell the good quality..  Rating is all for start is good but after use wastage of money,"The user wants to convey about the complaint of qualityof shoes.The product quality is terrible—it's use-and-throw. Suppliers need to sell better quality items. The initial rating may be good, but after use, it feels like a waste of money. I'm very frustrated!",disappointment,"Quality, Usability",Fashion
R27E80TZRDLGKL,"1.0 out of 5 stars
Bad quality
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/5fcbfa4f-e0d3-44ea-a4d8-3d1ddc3943ee/default.jobtemplate.hls.m3u8,Lace cut hua hai. Paste bhi nahi haiVery bad quality . And also very bad packing.,The user wants to convey about the complaint of damged product. The used show their shoes less were damage some parts also of very bad quality and packing.,dissatisfaction ," Packaging Quality, Usability",Fashion
RBFMUE80M5TQF,"1.0 out of 5 stars
It's a rejected piece
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a65dc85c-2c43-4479-ab51-62921e931f62/default.jobtemplate.hls.m3u8,I'm so disappointed😞 I'm not expect this type of product I get,The user wants to convey about the complaint of defective product. The user show their show it have tear for some part it is manufacturing defect. user were very disappointed. ,disappointment,"Manufacturing Quality, Usability",Fashion
RB340GST844UW,"1.0 out of 5 stars
Defective shoe pair
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/7aa0013a-c731-4eec-b6a8-b55cb61d18ce/default.vertical.jobtemplate.hls.m3u8,Within a month or so observed cracks on the side of the right side of the shoe,The user wants to convey about the complaint of defective shoes. The user show their show it has cracked on right side it is defective one. ,dissatisfaction ,"Damaged Quality, Usability",Fashion
R3CAS5VJHN7O23,"1.0 out of 5 stars
Order Size 10 Both shoe size is different.
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/75a5e180-32ce-42fc-8d07-a348c73a0d05/default.vertical.jobtemplate.hls.m3u8,I order size 10 but size is different. Right shoe is little big and left one is small . This is very bad manufacturing defect.,The user wants to convey about the complaint of different pair of shoes. The user show shape and size of shoes are not match with each it totally different. ,dissatisfaction ,"Shape, Quality, Size.",Fashion
RA3RBO1AQ5ACL,"1.0 out of 5 stars
Recieved defective shoe
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/f4bc358f-affe-4ed7-ab94-7dbc144e1d4e/default.vertical.jobtemplate.hls.m3u8,Recieved defective shoePacking is very badDon't buyPrice is less but product is very cheap,The user wants to convey about the complaint of defective shoes. The user show their shoes it has cracked on right side it is defective one. ,blame,Damaged Quality,Fashion
R2F7RKXRY2DMX7,"1.0 out of 5 stars
Fata hua box bhej diya wo bhi purana
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/474283cd-cee2-49e4-8dc0-c81ef5bf8ff1/default.jobtemplate.hls.m3u8,This is pathetic ... they given me old box which is teard up from side looks old .... disappointed.... though shoes are good,The user wants to convey about the complaint of packing of product. The user show he get temper product.,blame,Packaging Quality.,Fashion
R8USLVV7TZ1RK,"1.0 out of 5 stars
Defective pices
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/4f02c56c-58c7-42a3-8ff0-6455d7b7b7c3/default.jobtemplate.hls.m3u8,Both shoes are different so I dislike its,The user wants to convey about the complaint of different size of shoes.The user show their shoe shape and size of shoes are not match with each it totally different. ,blame,Size,Fashion
R33SEZRYMLS8HW,"1.0 out of 5 stars
Used product
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/9dc589a3-a16a-4651-8b6a-be15d6e3eed1/default.jobtemplate.hls.m3u8,Today I received used shoes from AmazonVery disappointing product check first the sell product,The user wants to convey about the complaint of used product deliver. The user hold the shoe show bottom part were dirty. user were very disappointed with product.,blame,"Cleanliness, Quality.",Fashion
R1UHPCQ3E89XRT,"1.0 out of 5 stars
Best deal and value for money
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/63b30d33-76de-4960-a09e-b7287c0d2bef/default.jobtemplate.hls.m3u8,My feet size is 9UK but its not fit well when I purchased. So I returned . Again I order 10Uk. Now its fit well. Thanks for good quality and comfort.,The user wants to convey about the complaint of size of shoes. The uses show shoes and measured it came shorter.,dissatisfaction ,Size,Fashion
R2ZF472MQDB1NT,"1.0 out of 5 stars
Worst Shoes- Very Hard Material
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/35769058-4df4-4f3d-8db5-646a73fec9f8/default.jobtemplate.hls.m3u8,I don't recommend. Completely Dislike as it's very much hard material and when you wear and go for small walk ...foots are getting pain.Please be careful...Don't buy.,"The user wants to convey about the complaint of material used in product. User don’t recommend this product at all. The material is too hard, and even a short walk causes foot pain. Please be careful—don’t buy it! I'm very frustrated!",blame,"Quality, Confortness, Usability",Fashion
RX2XOBCG7VUE9,"1.0 out of 5 stars
Asian
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/5a530455-4485-4dd8-9079-593f1047a7ec/default.jobtemplate.hls.m3u8,This is the trust,The user wants to convey about the complaint of damage product. The user show their show it has so many cut mark on less.,disappointment,Damaged Quality,Fashion
R21EB9XAH4YWD1,"2.0 out of 5 stars
Discomfortful.
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/13a2b1c6-fab6-4efe-ad0c-a77b62119dca/default.jobtemplate.hls.m3u8,"The product looks good in appearance, also light weight but in case of comfort this product is dissatisfying, bought this for running, and while running, my pinky toe hurts due to the hardness of inner lining!🥲","The user wants to convey about the complaint of comfort of shoes.The product looks good and is lightweight, but it’s very uncomfortable. I bought it for running, and the hardness of the inner lining causes pain in my pinky toe. I'm really frustrated!",dissatisfaction ,Comfortness,Fashion
R21ATZEZ5XTC4U,"2.0 out of 5 stars
Very low quality
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/7d389dc9-2672-4499-ae17-8bd483ffd300/default.vertical.jobtemplate.hls.m3u8,"

Video Player is loading.Play VideoPlayMuteCurrent Time /Duration Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time - 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.


After five months the lower sol was gone😭 Shoes slip while walking.
",The user wants to convey about the complaint of quality of shoes. The user show their shoes lower soul lost. it slip while walking.,dissatisfaction ,"Quality, Usability",Fashion
R8MWL5927ZBMD,"2.0 out of 5 stars
Shoe sole developed cracks in less than a month
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/85fb8ae5-0927-44e8-ba70-c69394367f4a/default.jobtemplate.hls.m3u8,Sole developed cracks as shown in the photo in less than a month. Only used for walking. Request a refund or replacement,The user wants to convey about the complaint of shoes. The user show shoes sole has cracked within a months.,blame,"Quality, Usability",Fashion
R1G2W02F5SF7R9,"2.0 out of 5 stars
Your package of items not for same size
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/73360756-4b1f-4d46-b77d-dd0628571931/default.jobtemplate.hls.m3u8,Hai this shoe is not same size please before ensure package of items one size of shoes then used for comfortable of size and fittings of legs and your package of shoes very nice then size is very defferent ensure before package but quality of shoes nice com,"The user wants to convey about the complaint of different in size.The shoes are not the right size. Please ensure that the correct size is packaged for proper comfort and fit. The packaging is nice, but the sizing is very different. However, the quality of the shoes is good. I'm frustrated!",dissatisfaction ,"Size, Comfortness",Fashion
RLJK971DSM15H,"2.0 out of 5 stars
This is broked shoe 👟
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/5fcaa26c-9b3a-40f6-80c2-eb8e8221739a/default.jobtemplate.hls.m3u8,This product already damaged,The user wants to convey about the complaint of damaged shoe recived.The user show part of shoes get detached.,disappointment,Damaged quality,Fashion
R3JU1WHV0S5925,"2.0 out of 5 stars
Damge and sole quality problem
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/76c2e75c-0a23-4a27-8f02-d8771c82aaac/default.jobtemplate.hls.m3u8,Sole quality and damage products,The user wants to convey about the complaint of damage product deliver. The user show their show it is damage back side of ankle.,disappointment,Damaged quality,Fashion
R2XX1LFGTZXQWO,"2.0 out of 5 stars
Ok ok product
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/64fbb8e4-888c-489a-ae34-812d58e709ac/default.vertical.jobtemplate.hls.m3u8,Product is ok for the rate.Under side seems as if like thermocol.Need to see about the durability,The user wants to convey about the complaint of quality shoes. The user show their shoes side seems as if like thermocol. ,disappointment,Damaged quality,Fashion
R298V6VT44AFX2,"2.0 out of 5 stars
The shoes  is not so nice, I'm so disappointed
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/32b7ec9c-6c76-498c-84e0-04895db154e3/default.vertical.jobtemplate.hls.m3u8,"Nextime u delivered some product make sure  ,ur customer  will feel happy.I really disappointed  with this shoes. 😪",The user wants to convey about the complaint of quality shoes. The user show their shoes quality not up to mark. user were very disappointed with product. ,dissatisfaction ,Poor Quality,Fashion
R38BFK4BIFVR3,"2.0 out of 5 stars
Colour alg aagya but achha hai,mene Kiya red tha
","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/65e42242-1aab-4aa0-bcbc-f0f7ffc534c9/default.jobtemplate.hls.m3u8,Achha h theek h,The user wants to convey about the complaint of different colour.,dissatisfaction ,Colour ,Fashion
RYEFUCAMCIJ30,"1.0 out of 5 stars
Product quality is compromised
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/15e42f75-96aa-45bc-956c-a20e6c683ab7/default.jobtemplate.hls.m3u8,From the look of pretty decent but after few days you will understand few observation. Shoe was not properly glue or they didn't use the high quality blue to stick the shoe with sole.,"The user wants to convey about the complaint of quality of product. The shoes look decent at first, but after a few days, you notice issues. They weren’t glued properly, or low-quality glue was used to attach the sole. I'm very frustrated!",dissatisfaction ,"Poor Quality, Usability",Fashion
R2EZOF71S3QR6P,"1.0 out of 5 stars
Very poor  didn't buy this shoe
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/12256cb9-af8c-468d-ae69-bb9bd1052bff/default.vertical.jobtemplate.hls.m3u8,"

Video Player is loading.Play VideoPlayMuteCurrent Time /Duration Loaded: 0%Stream Type LIVESeek to live, currently behind liveLIVERemaining Time - 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedAudio Trackdefault, selectedFullscreenThis is a modal window.


Peeche se pura shoes nikal gaya h 4 din m
","The user wants to convey about the complaint of  quality of product. They weren’t glued properly, or low-quality glue was used to attach the sole. I'm very frustrated! not advice to purchased.",disappointment,Poor Quality,Fashion
R1T81PYDCWYUGN,"1.0 out of 5 stars
Reason given for rejection of return was truly dissatisfying
","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/2be22674-0141-4469-b844-a6ae3ae820e0/default.vertical.jobtemplate.hls.m3u8,We proceed the item for return after trying it.But just because of lack of interest of pick up person it got rejected.Please help with pickup again as this shoes really not fitting from the front.,"The user wants to convey about the complaint of fitting of shoes.user  tried to return the shoes, but the pickup was rejected due to the lack of interest from the pickup person. Please help arrange anOthersss pickup, as the shoes don’t fit well at the front. I'm very frustrated!",disappointment,"Quality, Size",Fashion
