ID,Title,Rating,Video-Source,Text,Ground-truth ,Emotion,Aspect,Domain
R3PSZ9MW5U38I5,"1.0 out of 5 stars
 Worst product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/7ce0363e-ea8d-4794-89d3-bbadbee39ee4/default.jobtemplate.hls.m3u8,Very poor quality,The user wants to convey about the complaint of the trimmer. The quality of the tmier is very poor and its not complete product. Some parts are missing,dissatisfaction ,"Completeness, Correctness, Quality, Usability",Electronic Gadgets
R1FKDIQ40SB5TI,"1.0 out of 5 stars
 This is an used product that i have recieved","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/0d828027-29b6-4473-9579-71e138967076/default.jobtemplate.hls.m3u8,This is an used product,The user wants to convey about the complaint of the trimmer. The user is showing the product is faulty and userd prodict. The user is also showing that the trimmer has a lot of hair staucked in the trimmer and even in ther blade a lot hair is stucked. The user is very disgussed with such product,blame,"Correctness, Quality, Usability",Electronic Gadgets
R15WGYYFQGIYBF,"1.0 out of 5 stars
 Damage product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/137b2a58-4254-45ef-af59-362a95e679a8/default.jobtemplate.hls.m3u8,Damage product,The user wants to convey about the complaint of the product. The user is showing the trimer is broken and the blades are not working. The user has opened the trimmer and showing the top portion.,dissatisfaction ,"Quality, Usability",Electronic Gadgets
R2PGUX82ZATHZR,"1.0 out of 5 stars
 Received Used product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/0c5b281b-0a54-4405-8b87-c87de12408f9/default.vertical.jobtemplate.hls.m3u8,Received and used productPacking is in bad condition,The user wants to convey about the complaint of the product. The user showed the received product is not good. It looks damaged.,dissatisfaction ,"Quality, Usability",Others
RO3JB1UF60G4J,"2.0 out of 5 stars
 Avrage product","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1a6d9152-857f-4ed8-83ef-b44b6ad437ef/default.jobtemplate.hls.m3u8,Size ok but not comfortable Othersss campus model,The user wants to convey about the complaint of the shoe quality. The shoe is not comfortable,frustration,"Quality, Usability",Fashion
R3D28HTHKA2Q4E,"2.0 out of 5 stars
 sole of shoe got unglued","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/72a6a991-1576-44a5-8c5d-ce25d34af79c/default.jobtemplate.hls.m3u8,I bought this shoe on 20 jan 2023 it worked well but during may month its sole rubber has left his glue from back of shoe it was a decent purchase i thought when i bought it but it made me question the campus brand as it left its place within 6 months the shoe warranty is more than 6 month i guess but not gonna buy this company product again,The user wants to convey about the complaint of the shoe. The shoe sole has started to come off. The quality of the shoe is not good. It is neither clean enough. The user is extremely dissapoint with the shoe material quality which is very poor.,disappointment,"Quality, Usability",Fashion
R17KO177BCPIDO,"2.0 out of 5 stars
 Quality good but defective","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/34d503e0-53ce-420d-af9e-71ad8a07fbe7/default.jobtemplate.hls.m3u8,"This is less price compared Othersss colours due to right shoes defective in little small size ,not comfortable And feeling leg pain ,,but good quality",The user wants to convey about the complaint of shoes size. The shoe is extremely tight and short.The user feels pain while wearing this shoe,disappointment,"Quality, Comfortness, Usability",Fashion
R2AFSGO4KPRPKM,"2.0 out of 5 stars
 Bad Quality product. Disappointed ","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/8411f60c-a7e3-4ef6-82fa-2b163942a47a/default.vertical.jobtemplate.hls.m3u8,"I changed my review After 3 month used of this shoes, see the result. ",The user wants to convey about the complaint of the shoe. The shoe sole has started to come off. The quality of the shoe is not good. It is neither clean enough. The user is extremely dissapoint with the shoe material quality which is very poor.,disappointment,"Quality, Cleanliness, Usability",Fashion
RDB4KPI4VLSCN,"2.0 out of 5 stars
 Bottom sole of shoes removing","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1cd6e4ee-f7fb-45da-8fb3-dafcf9b3a04f/default.jobtemplate.hls.m3u8,Low quality material used solv remove automatically in summer day not in rainy days,The user wants to convey about the complaint of the shoe. The shoe sole has started to come off. The quality of the shoe is not good. It is neither clean enough. The user is extremely dissapoint with the shoe material quality which is very poor.,disappointment,"Quality, Usability",Fashion
R2HNP7F29LAUY7,"2.0 out of 5 stars
 I don't like This colour","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1211ddc0-b11a-462d-83f7-861fbebb7f70/default.jobtemplate.hls.m3u8,I don't like this colours need to change the colour,The user wants to convey about that the color user did not like. He wants to exchange the product,disappointment,Quality,Fashion
R3AP1F3WBS00SW,"2.0 out of 5 stars
 Shoes not fit perfectly And Size is too small","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/d1bbc11d-2cfa-4464-b71a-12658b3e6703/default.jobtemplate.hls.m3u8,Too small size not light weight,"The user wants to convey about the complaint of shoes quality. The shoe is extremely tight , short and not light weight. It does not match with the product advertised picture",blame,"Comfortness, Quality, Size",Fashion
RFW3XYWVJFL8Q,"2.0 out of 5 stars
 Product not match with pictures","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/d34816da-f93b-4b76-9f24-f734645f9ab1/default.jobtemplate.hls.m3u8,Product not match with pictures,The user wants to convey about the complaint of shoes quality. The shoe is extremely tight and it does not match with the product advertised picture,disappointment,"Quality, Comfortness",Fashion
R2UEJORHTBUGC3,"2.0 out of 5 stars
 Product issung ofter few day sole glue is removed automatically","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a2c12174-2d39-4eee-a0aa-a8742775b54b/default.jobtemplate.hls.m3u8,Worst product don't bye this type,The user wants to convey about the complaint of the shoe. From the shoe sole part it has started to come out. The quality of the shoe is not good. It is neither clean enough. The user is extremely dissapoint with the shoe material quality which is very poor.,disappointment,"Quality, Cleanliness",Fashion
R3E4K78JI9V0T8,"2.0 out of 5 stars
 Good","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/e10038d1-e938-4cc6-a4f8-be8e414e1f87/default.jobtemplate.hls.m3u8,Good product.,The user wants to convey about the shoes are looking okay type,disappointment,Quality,Fashion
R12LXPUFUTRVKM,"2.0 out of 5 stars
 Waste of money","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/1545eb01-03ab-4b09-90c7-98c7a3840e17/default.jobtemplate.hls.m3u8,I HAVE PURCHASED THIS SHOES AND RARELY USED BUT AFTER USE OF 10-15 TIMES THE SOUL START SRINKED. IT'S SHOW THE QUALITY EVEN CAMPUS USED 3RD CLASS MATERIAL AND SHOES FEELING TOO HOT WHILE WEARING.,The user wants to convey about the complaint of the shoe. The shoe sole has started to come off. The quality of the shoe is not good. It is neither clean enough. The user is extremely dissapoint with the shoe material quality which is very poor.,disappointment,"Quality, Cleanliness",Fashion
R10TQQBG1BK89R,"2.0 out of 5 stars
 Not good and not bad.","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/dcd0bc39-7c13-4cab-a478-80ec9e97a537/default.jobtemplate.hls.m3u8,Product already open someone before delivery and product also not good but looking oky not good product,The user wants to convey about the complaint of the shoes. The user shoes the dust spots on the new shoes and looks like used one. The user also dissatisfies with the product quality which is poor.,frustration,"Quality, Cleanliness",Fashion
R6FJN2LYXBLJP,"2.0 out of 5 stars
 compus maxico Running shoes","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/bc48fd31-28ef-4f2a-a831-3ba74cd4d809/default.jobtemplate.hls.m3u8,good size and goog comfort,The user wants to convey that the shoe seems nice,disappointment,Quality,Fashion
R3IK4NQZ4KMFS2,"2.0 out of 5 stars
 No good","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/8e340b03-b12b-4156-9d0e-2dc1a63bfc33/default.jobtemplate.hls.m3u8,Quality bad,The user wants to convey about the complaint of the shoe quality. The shoe quality is very poor and the threads are coming out.,blame,"Quality, Representation",Fashion
R3PB005RSWBJ2O,"1.0 out of 5 stars
 Very bad packaging","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/f1cd7820-8ec2-428d-bdd7-793f199d08b4/default.jobtemplate.hls.m3u8,Very bad packaging....the pots are too tightly bounded to each Othersss that it is very tough to pick a piece...,The user wants to convey about the complaint of the received product. The user is trying to separate each pots but all the pots are stucked together. The user could not separate them.,blame,"Quality, Usability",Household Item
R2AWX56NDJ2CG1,"1.0 out of 5 stars
 Pries Hi","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/666a10d3-2c76-4b7d-8577-6d13bfe40631/default.jobtemplate.hls.m3u8,Compare to the product Quality Price is too high,The user wants to convey about the complaint of the product quality. The product materials are not good. So the user claims that the product quality is not good.,dissatisfaction ,Quality,Others
R29GQHIMADSYYI,"1.0 out of 5 stars
 Broken plates in the box","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/f49383fa-5ff3-4f8b-b18b-a8f2be56872c/default.jobtemplate.hls.m3u8,All the plates in the packing are broken and this product does not come under return policy. Pls don’t buy this product,The user wants to convey about the complaint of the plates. The user is showing that all the received pots are broken and having a long scratch on it. The user is also showing the entire delivered box. The user is sad to received damaged product again which also do not have any return policy ,dissatisfaction ,Irreversible Quality,Household Item
R2OYTDN95WF3V8,"1.0 out of 5 stars
 Very bad product quality not good","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/d68a2c57-9117-4f35-b450-fe5558aaf681/default.jobtemplate.hls.m3u8,Again' product demage,The user wants to convey about the complaint of the pot. The user is showing that the few received pots are broken and having a long scratch on it. The user is also showing the entire delivered box. The user is sad to received damaged product again ,blame,Damaged Quality,Household Item
R2CTQYB6PMD8SI,"1.0 out of 5 stars
 Broken","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/0ac69174-53cd-4247-be51-314d39189007/default.jobtemplate.hls.m3u8,Pot is broken,The user wants to convey about the complaint of the pot. The user is showing that the received pot is broken and having a long scratch on it.,blame,Damaged Quality,Household Item
RIDWAH5DECZPD,"1.0 out of 5 stars
 Quality is not good","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/e5a60e10-e1af-4e51-8dbf-c9b6e03f0a96/default.vertical.jobtemplate.hls.m3u8,I want to return this item but my return date is pass and the quality is not good what can I do nowI can't imagine Amazon can do this type or thingsNot satisfied Amazon,The user wants to convey about the complaint of the headphone and its quality. The finishing of the product is really bad. The user showed plenty of scratches on the ear-cup. The quality of the product is poor.,blame,"Quality, Finishing",Electronic Gadgets
R1HN84PD1X01XA,"1.0 out of 5 stars
 It's broke all of a sudden","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/590fd701-0919-42c2-8f2a-db3b830bff36/default.vertical.jobtemplate.hls.m3u8,While using it suddenly broked from both the hearing sides so it's product was not upto it's quality so request to change it as it's in warranty period,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one sky-colored wire is connected. The headphone body structure is also not in good shape,disappointment,"Quality, Colour",Electronic Gadgets
R255A66ET1GYUO,"1.0 out of 5 stars
 Keep Body Material good.","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/d94ec29f-6fbd-42a3-86ac-0eda800bbd6a/default.vertical.jobtemplate.hls.m3u8,Body Material are not good .It is broken both side ...,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one sky-colored wire is connected.,dissatisfaction ,Damaged Quality,Electronic Gadgets
RSNJJCM29FGV8,"1.0 out of 5 stars
 Poor product quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/4eb4b5f8-add8-4c57-bf1e-fd559d2f0016/default.vertical.jobtemplate.hls.m3u8,The plastic broke while wearing headphones 🎧,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected.,disappointment,Damaged Quality,Electronic Gadgets
R1W1OEQ24BY6Z,"1.0 out of 5 stars
 sorry guys its durability is very short","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/8f4d4c68-b304-4444-91c4-a65cbe41befb/default.vertical.jobtemplate.hls.m3u8,"This is roughly what you can buy. Sound quality is quite good. If you use this after using small headphones, it will feel great. But if you want to buy it, you have to think a little because 2600 rupees is not very low. There is no opportunity to return. But can't stay for a long time because the ears sweat. It is not uncomfortable in winter. And there is a lot of risk of breaking.",The user wants to convey about the complaint of headphone. The ear-cup size is not suitable some times specially during the winter. ,blame,"Suitability, Quality",Electronic Gadgets
R2MZXX6K5ADK6P,"1.0 out of 5 stars
 Did not expect this from boat. Worst customer care service","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/292d5b29-10e7-4586-9910-a491cfb244c2/default.vertical.jobtemplate.hls.m3u8,"This itrm was bought on 18 nov 2023. And just a month it broke like this. Though its in a year's warranty, the customer care people refused to change or mend if possible. I feel My complete money has gone in drain. Being an Indian brand trusted it with all my heart but i can't say the same now.Dont buy from boat people. It has worst customer care service. Giving one star for it is an Indian brand",The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one sky-colored wire is connected.,disappointment,Damaged Quality,Electronic Gadgets
R24A51NBIUZ5C9,"1.0 out of 5 stars
 Poor build quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/5e4052a1-5c87-4547-9c42-6f817c4f4432/default.vertical.jobtemplate.hls.m3u8,"Build quality is very cheap, after 5 month it break.I recommend don't purchase.",The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected.,blame,Damaged Quality,Electronic Gadgets
R229MQWXCHXO48,"1.0 out of 5 stars
 Sound issue.continous breaking sound","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/287118c9-67a1-44e7-9f77-d23f35a27a9f/default.jobtemplate.hls.m3u8,Purchase the product after seeing reviews on Amazon. But highly disappointed after receiving the faulty product. Continuous voice breaking issue,The user wants to convey about the complaint of headphone. The user wants to convey that the product is faulty and it is having continous beakdown issue,disappointment,Damaged Quality,Electronic Gadgets
R1BWU4SLWB9OG4,"1.0 out of 5 stars
 Very bad quality it's broke in 2 months","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/8e0cdf9a-e5ce-4bea-b724-0ec76830487e/default.vertical.jobtemplate.hls.m3u8,Please never buy from boat rockerz i bought boat rockerz 551 anc 2 month ago good audio quality and all but today it broke into 2 pieces very bad built quality and there is no warranty available for physical damage so my 3000rs is gone please avoid boat products and save your money,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one sky-colored wire is connected.,disappointment,Damaged Quality,Electronic Gadgets
R6ZA4OOAOMJ7G,"1.0 out of 5 stars
 PLEASE DON'T BUY THIS","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/6287e878-f8e0-4376-b795-1b31c1a85a50/default.vertical.jobtemplate.hls.m3u8,"This is a complete garbage of money .Sound is worst then ever .Overpriced.Apart from battery backup nothing additional is given.No returns , no replacement.I am just forced to watch how to repair the product .I am very offended from the Amazon facility and the customer care offered.",The user wants to convey about the complaint of headphone functions. The sound quality not good at all. From the user's view this headphone is Overpriced. Apart from battery backup nothing additional is given in the product.,blame,"Damaged Quality, Performance",Electronic Gadgets
RPFFJR3HJ21BK,"1.0 out of 5 stars
 Build quality is worst","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/b8384735-36b0-494c-b99a-d31083e237a6/default.vertical.jobtemplate.hls.m3u8,"I had bought this product on 20th October and within 100 days the headphone got broken, plus there is no replacement and exchange for physical damage, even though it is not physical damage as built quality is worst. My ₹2000 wasted behind this.",The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected.,blame,Damaged Quality,Electronic Gadgets
R1VKOCXCONJO2,"1.0 out of 5 stars
 Poor","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/6603304a-f54f-4cf1-a555-8ba71d79c7b6/default.vertical.jobtemplate.hls.m3u8,Very poor quality,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one sky-colored wire is connected.,blame,Damaged Quality,Electronic Gadgets
RHYJJKE0RJF28,"1.0 out of 5 stars
 Worst headphones ever","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/c8d1d4a5-fe61-4290-95bf-0aa2b14cc9bf/default.vertical.jobtemplate.hls.m3u8,All cheap plastic not worth the money,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one sky-colored wire is connected.,blame,Damaged Quality,Electronic Gadgets
R2IIE1ZLH25DED,"1.0 out of 5 stars
 Worst product and brand denied to replace the item which is faulty and very much fragile","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/56c42865-f09e-4400-9fe4-c50b22ccccd4/default.jobtemplate.hls.m3u8,"Very delicate and fragile. Lacks strong built.Product was broken with in just 3 months of usage. My claim for replacement was rejected even though the Product is under warranty period, they told that they will replace only if the headphones are not physically damaged. will get rid of buying this brand again and never suggest it to anyone.",The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected.,blame,Damaged Quality,Electronic Gadgets
R187SM37XKNFCZ,"1.0 out of 5 stars
 Worst Headphones I have have ever bought","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/3d80ca6b-65c4-4cb4-8126-3755c837c84e/default.jobtemplate.hls.m3u8,"Sound Quality is same as rockerz 550Base is not as I would expect from a 3k headphonesANC works as expectedMic feels cheapCodec supported: AAC and SBC only16 bit depthBalanced SoundSo good for Gaming if you are okay with wireless latency of BluetoothNo audio jack (major drawback)Good Battery LifeSage color is coolExpected More from this headphoneGood deal if you bought it for around 2kUpdate: Broke after just 1 month of use, super bad rigidity in design, it snapped when I was removing the headset from my neck normallyUpdate 2: I called boat customer care explaining the issue and they out right refused to even listen to me",The user wants to convey about the complaint of  the headphone. The product quality is cheap. The user also showed the rigidness of the ear-cup extension  features. Sometimes the ear-cup sections slides very easily but the Othersss side it is not working. The customer care also refused to listen to the user.,dissatisfaction ,"Damaged Quality, Usability",Electronic Gadgets
R36QZK8TSOPII7,"1.0 out of 5 stars
 Broked just in bed","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/4d83a5b1-c973-40fb-8559-4b5f135baedb/default.vertical.jobtemplate.hls.m3u8,I had purchased this headset before 2 months. I was using it. I was sleeping and it was side of my pillow in it fell from 1 foot and it broked. If this kind of headset made by boat then I think I should not buy things from boat. Very disappointed.,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected.,dissatisfaction ,Damaged Quality,Electronic Gadgets
RB7EEAFPTA7OH,"1.0 out of 5 stars
 Broken Headset is not under Warranty","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a9ee5f8b-242b-48ed-a1c8-642ab8e75332/default.jobtemplate.hls.m3u8,"We have purchased this Headphones as we are loyal customer of Boat products. After 4/5 weeks of usage it broke even though we handled it very carefully. We had to wait 30 minutes at service center only to find it is not covered under warranty.The funny part is the broken side is working and Othersss side is not working. If it is not replaced i promise not to buy any of the Boat Products in future.Additionally, inprove your service centre as it is important for users to get their gadgets serviced.",The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected. And the company denies to give refunds or exchange the product. The user decised not to purchase further from boat brand ever again.,dissatisfaction ,Damaged Quality,Electronic Gadgets
RAYBUBCT1LKJP,"1.0 out of 5 stars
 Waste of money don't buy this boats ear peice","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/18d1ef13-2bc8-4f43-a798-b4cd6947143f/default.vertical.jobtemplate.hls.m3u8,"The sound breaks with all devices, Most third class product. Waste of money not even fit for single star.",The user wants to convey about the complaint of boat headphone. The product quality is extremely poor. The finishing body of the headphone is very bad.,dissatisfaction , ,Electronic Gadgets
R1QIIQAEOXPCZM,"1.0 out of 5 stars
 Bad build quality. Breaks quickly","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/9fa867e8-c07b-430f-ac8f-713d308f0251/default.jobtemplate.hls.m3u8,Two of the same products broke from the same point near the head joint. This product has manufacturing defect. It should be recalled immediately. The sound quality and noise cancellation is very good. But what’s the use of it breaks after just a months usage. I ordered same products once more but that also broke from same point,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected.,dissatisfaction ,"Quality, Finishing",Electronic Gadgets
RNOSO9LK9RSFN,"1.0 out of 5 stars
 Product build quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/53838d59-c384-4822-93b5-edb95df0adbe/default.vertical.jobtemplate.hls.m3u8,"not worth it, and breaking of product dont come under warranty so the product is useless right nowWhat should i do with this",The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one black-colored wire is connected.,dissatisfaction ,Damaged Quality,Electronic Gadgets
R3BUC3KD7E2V9B,"1.0 out of 5 stars
 Feels like used product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/83eae949-fb88-4b2e-86da-935bcf6fc8b3/default.jobtemplate.hls.m3u8,2nd time exchanging this product 1st time earpads were kinda unstable also microphone was not working properly and this time earpads stitching not good as u can see Othersss prob in vid colour is also kinda dim compared to 1st product and this totally feels like 2nd hand headphone also now for exchange its out of stock . Worst experience ,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup quality is not good. The materials for the ear-cup is not good.,blame,Damaged Quality,Electronic Gadgets
R1YKBGKMA6EMN3,"1.0 out of 5 stars
 Worst product","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/a04515bd-5bdb-4706-a694-a66bc8969afd/default.jobtemplate.hls.m3u8,It was broken while wearing with care,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section  where only one sky-colored wire is connected.,dissatisfaction ,Damaged Quality,Electronic Gadgets
R1EXFBH44PO9T5,"1.0 out of 5 stars
 Very cheap quality","<span class=""a-icon-alt"">1.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/e9f0bf34-6826-4b90-ac42-8c9cafce5e74/default.vertical.jobtemplate.hls.m3u8,I have ordered this In February 2023 in today 3rd July this is almost finish only in 4 to 5 months please do not buy this product please boat team give me anOthersss boat headphones aur repair this please this product is under warranty now u can give me refund too ...,The user wants to convey about the complaint of headphone. The matelic body of the headphone is not good. The ear-cup jointer is broken. The user is showing the damaged section.,dissatisfaction ,Damaged Quality,Electronic Gadgets
R30N2HP3RL52Z2,"2.0 out of 5 stars
 Dont worth it at 3500₹","<span class=""a-icon-alt"">2.0 out of 5 stars</span>",https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/ee4627e0-5104-465c-a53c-6bdce650b8aa/default.vertical.jobtemplate.hls.m3u8,This is worst headphone i have ever used1. Its soud Quality is not good in normal mode it is ok in signature sound2.its sound is not loud as i expected in this price range and bass i not punchy.3. Its desisgn is ok but it is plastic built in this price boat have to give us metal built4. Its battery is so awesome its so long lasting am usinng it since 2 month and its battery is currently 40% good job boat5.ear cushion and head rest is soft but not durable it is getting torn in few monthsI am giving 1 star for battery and 1 star for comfortable.Please dont purchase this headphone untill youll get this product in ₹1999,The user wants to convey about the complaint of the headphone. The noise cancelling function is not working and sound quality is not good. Base mode is not working. The user touched the ear cups the and showing the material and quality of the earphone is bad.  And very soon it will tear off.Though the headphone cushion is medium quality.,dissatisfaction ,"Damaged Quality, Usability",Electronic Gadgets
